Organism Scientific Name	Organism Common Name	Organism Qualifier	Taxonomy id	Assembly Name	Assembly Accession	Source	Annotation	Level	Contig N50	Size	Submission Date	Gene Count	BioProject	BioSample
Shigella flexneri		strain: PNUSAE124877	623	PDT001573390.1	GCA_028019085.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29237	4446019	2023-01-26	4501	PRJNA218110	SAMN32679489
Shigella flexneri		strain: PNUSAE124878	623	PDT001573138.1	GCA_028019385.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34446	4589975	2023-01-26	4716	PRJNA218110	SAMN32678820
Shigella flexneri		strain: PNUSAE124879	623	PDT001573137.1	GCA_028019445.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4531618	2023-01-26	4615	PRJNA218110	SAMN32678821
Shigella flexneri		strain: HJRA198	623	PDT001572895.1	GCA_028023225.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	17467	4313234	2023-01-26	4415	PRJNA514245	SAMN21566057
Shigella flexneri 5a str. M90T		strain: M90T	1086030	PDT001572873.1	GCA_028023575.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28863	4375859	2023-01-26	4395	PRJNA514245	SAMN17703866
Shigella flexneri 5a str. M90T		strain: M90T	1086030	PDT001572874.1	GCA_028023635.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28863	4371750	2023-01-26	4387	PRJNA514245	SAMN17703865
Shigella flexneri		strain: PNUSAE125003	623	PDT001577007.1	GCA_028037415.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	22633	4484269	2023-01-26	4599	PRJNA218110	SAMN32732448
Shigella flexneri		strain: PNUSAE125519	623	PDT001582232.1	GCA_028050865.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33205	4369610	2023-01-26	4423	PRJNA218110	SAMN32801521
Shigella flexneri		strain: PNUSAE125541	623	PDT001582279.1	GCA_028055255.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33435	4533840	2023-01-26	4616	PRJNA218110	SAMN32801516
Shigella flexneri		strain: PNUSAE125539	623	PDT001582274.1	GCA_028055315.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4440481	2023-01-26	4513	PRJNA218110	SAMN32801519
Shigella flexneri		strain: 1820221	623	PDT001582620.1	GCA_028057815.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29466	4508299	2023-01-26	4552	PRJNA315192	SAMN32800138
Shigella flexneri		strain: 1820219	623	PDT001582614.1	GCA_028058875.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29636	4392781	2023-01-26	4448	PRJNA315192	SAMN32800158
Shigella flexneri		strain: 1820198	623	PDT001582611.1	GCA_028058935.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	26288	4441001	2023-01-26	4518	PRJNA315192	SAMN32800133
Shigella flexneri		strain: 1820150	623	PDT001582623.1	GCA_028060695.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29798	4476730	2023-01-26	4543	PRJNA315192	SAMN32800215
Shigella flexneri		strain: PNUSAE125583	623	PDT001583313.1	GCA_028074775.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24674	4429118	2023-01-27	4545	PRJNA218110	SAMN32811445
Shigella flexneri		strain: PNUSAE125586	623	PDT001583312.1	GCA_028080195.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20780	4448064	2023-01-27	4569	PRJNA218110	SAMN32811444
Shigella flexneri		strain: PNUSAE125594	623	PDT001583705.1	GCA_028080635.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	26076	4484602	2023-01-27	4627	PRJNA218110	SAMN32817688
Shigella flexneri		strain: PNUSAE125590	623	PDT001583704.1	GCA_028080655.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	23307	4415245	2023-01-27	4528	PRJNA218110	SAMN32817693
Shigella flexneri		strain: PNUSAE125597	623	PDT001583694.1	GCA_028080675.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28091	4482264	2023-01-27	4595	PRJNA218110	SAMN32817689
Shigella flexneri		strain: PNUSAE125595	623	PDT001583707.1	GCA_028081535.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28207	4480684	2023-01-27	4588	PRJNA218110	SAMN32817691
Shigella flexneri		strain: PNUSAE125593	623	PDT001583699.1	GCA_028081555.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28669	4553776	2023-01-27	4676	PRJNA218110	SAMN32817690
Shigella flexneri		strain: PNUSAE125598	623	PDT001583748.1	GCA_028082375.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28406	4424359	2023-01-27	4490	PRJNA218110	SAMN32817902
Shigella flexneri		strain: PNUSAE125599	623	PDT001583750.1	GCA_028083155.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30013	4432864	2023-01-27	4482	PRJNA218110	SAMN32817901
Shigella flexneri		strain: PNUSAE125591	623	PDT001583700.1	GCA_028083365.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21505	4340050	2023-01-27	4435	PRJNA218110	SAMN32817694
Shigella flexneri		strain: 1824994	623	PDT001585957.1	GCA_028086035.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24906	4255332	2023-01-27	4292	PRJNA315192	SAMN32868282
Shigella flexneri		strain: 1824978	623	PDT001585951.1	GCA_028086135.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20151	4328266	2023-01-27	4451	PRJNA315192	SAMN32868269
Shigella flexneri		strain: 1824952	623	PDT001585948.1	GCA_028086195.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27598	4522870	2023-01-27	4621	PRJNA315192	SAMN32868266
Shigella flexneri		strain: 1824959	623	PDT001585940.1	GCA_028086255.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27600	4446799	2023-01-27	4529	PRJNA315192	SAMN32868259
Shigella flexneri		strain: 1824991	623	PDT001585942.1	GCA_028086335.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28406	4487665	2023-01-27	4568	PRJNA315192	SAMN32868260
Shigella flexneri		strain: 1826077	623	PDT001585934.1	GCA_028086435.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20371	4409876	2023-01-27	4551	PRJNA315192	SAMN32868252
Shigella flexneri		strain: 1824920	623	PDT001585954.1	GCA_028086515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28494	4436044	2023-01-27	4517	PRJNA315192	SAMN32868270
Shigella flexneri		strain: PNUSAE125794	623	PDT001589389.1	GCA_028115945.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24188	4356464	2023-01-27	4446	PRJNA218110	SAMN32878347
Shigella flexneri		strain: PNUSAE125796	623	PDT001589388.1	GCA_028115965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4431845	2023-01-27	4525	PRJNA218110	SAMN32878348
Shigella flexneri		strain: PNUSAE125799	623	PDT001589387.1	GCA_028115985.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	23882	4344733	2023-01-27	4444	PRJNA218110	SAMN32878329
Shigella flexneri		strain: PNUSAE125883	623	PDT001589560.1	GCA_028124955.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29802	4436455	2023-01-27	4519	PRJNA218110	SAMN32881927
Shigella flexneri		strain: PNUSAE125797	623	PDT001589383.1	GCA_028125095.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29468	4536716	2023-01-27	4636	PRJNA218110	SAMN32878331
Shigella flexneri		strain: PNUSAE125880	623	PDT001589559.1	GCA_028125205.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29734	4426090	2023-01-27	4522	PRJNA218110	SAMN32881930
Shigella flexneri		strain: PNUSAE125882	623	PDT001589558.1	GCA_028125275.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31185	4545905	2023-01-27	4663	PRJNA218110	SAMN32881931
Shigella flexneri		strain: PNUSAE125798	623	PDT001589385.1	GCA_028132405.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24568	4373235	2023-01-27	4467	PRJNA218110	SAMN32878330
Shigella flexneri		strain: PNUSAE125793	623	PDT001589390.1	GCA_028135165.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25661	4481500	2023-01-27	4599	PRJNA218110	SAMN32878346
Shigella flexneri		strain: PNUSAE125775	623	PDT001590272.1	GCA_028147665.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31191	4437627	2023-01-27	4500	PRJNA218110	SAMN32890276
Shigella flexneri		strain: PNUSAE125894	623	PDT001590275.1	GCA_028147735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4481555	2023-01-27	4551	PRJNA218110	SAMN32891000
Shigella flexneri		strain: PNUSAE125893	623	PDT001590279.1	GCA_028149435.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34790	4524137	2023-01-27	4597	PRJNA218110	SAMN32891003
Shigella flexneri		strain: PNUSAE125774	623	PDT001590273.1	GCA_028149485.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29269	4483065	2023-01-27	4576	PRJNA218110	SAMN32890277
Shigella flexneri		strain: PNUSAE125773	623	PDT001590271.1	GCA_028149515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31187	4561851	2023-01-27	4643	PRJNA218110	SAMN32890275
Shigella flexneri		strain: PNUSAE125947	623	PDT001590613.1	GCA_028152575.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	18939	4262909	2023-01-27	4394	PRJNA218110	SAMN32896673
Shigella flexneri		strain: PNUSAE125946	623	PDT001590599.1	GCA_028154565.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	22159	4336184	2023-01-27	4425	PRJNA218110	SAMN32895721
Shigella flexneri		strain: PNUSAE106042	623	PDT001351268.3	GCA_028164225.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21651	4188203	2023-01-27	4262	PRJNA218110	SAMN29476224
Shigella flexneri		strain: PNUSAE104817	623	PDT001338236.3	GCA_028164765.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29418	4382513	2023-01-27	4462	PRJNA218110	SAMN29226670
Shigella flexneri		strain: 1791465	623	PDT001542841.1	GCA_028166425.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28435	4411905	2023-01-27	4471	PRJNA315192	SAMN32352410
Shigella flexneri		strain: 1662457	623	PDT001360123.1	GCA_028167945.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28420	4426137	2023-01-27	4459	PRJNA315192	SAMN29756190
Shigella flexneri		strain: PNUSAE125968	623	PDT001591142.1	GCA_028172465.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29329	4381952	2023-01-27	4456	PRJNA218110	SAMN32916988
Shigella flexneri		strain: PNUSAE125728	623	PDT001591668.1	GCA_028174865.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29269	4445289	2023-01-27	4553	PRJNA218110	SAMN32922643
Shigella flexneri		strain: PNUSAE125971	623	PDT001591658.1	GCA_028175005.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25433	4422083	2023-01-27	4522	PRJNA218110	SAMN32919944
Shigella flexneri		strain: PNUSAE099806	623	PDT001592532.1	GCA_028189005.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33448	4471003	2023-01-28	4556	PRJNA218110	SAMN32927762
Shigella flexneri		strain: PNUSAE098563	623	PDT001592531.1	GCA_028189045.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29418	4346134	2023-01-28	4410	PRJNA218110	SAMN32927763
Shigella flexneri		strain: PNUSAE126016	623	PDT001592696.1	GCA_028189865.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31423	4225021	2023-01-28	4266	PRJNA218110	SAMN32928210
Shigella flexneri		strain: PNUSAE126074	623	PDT001593867.1	GCA_028191665.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30317	4552535	2023-01-28	4651	PRJNA218110	SAMN32934950
Shigella flexneri		strain: PNUSAE126078	623	PDT001593865.1	GCA_028191685.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29361	4440038	2023-01-28	4518	PRJNA218110	SAMN32934947
Shigella flexneri		strain: PNUSAE126076	623	PDT001593866.1	GCA_028191705.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32143	4197052	2023-01-28	4247	PRJNA218110	SAMN32934951
Shigella flexneri		strain: PNUSAE126080	623	PDT001593864.1	GCA_028191745.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30194	4566124	2023-01-28	4678	PRJNA218110	SAMN32934948
Shigella flexneri		strain: PNUSAE126077	623	PDT001593863.1	GCA_028191765.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29940	4433971	2023-01-28	4524	PRJNA218110	SAMN32934949
Shigella flexneri		strain: PNUSAE126087	623	PDT001594114.1	GCA_028197445.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20841	4351666	2023-01-28	4477	PRJNA218110	SAMN32941731
Shigella flexneri		strain: PNUSAE126083	623	PDT001594090.1	GCA_028197685.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29050	4505352	2023-01-28	4644	PRJNA218110	SAMN32941449
Shigella flexneri		strain: PNUSAE126084	623	PDT001594088.1	GCA_028197725.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25840	4422760	2023-01-28	4530	PRJNA218110	SAMN32941448
Shigella flexneri		strain: PNUSAE126135	623	PDT001595154.1	GCA_028215215.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	26292	4369094	2023-01-30	4445	PRJNA218110	SAMN32950608
Shigella flexneri		strain: PNUSAE126133	623	PDT001594985.1	GCA_028215915.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24600	4337952	2023-01-30	4434	PRJNA218110	SAMN32943178
Shigella flexneri		strain: PNUSAE126108	623	PDT001594967.1	GCA_028216395.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29236	4491104	2023-01-30	4591	PRJNA218110	SAMN32942694
Shigella flexneri		strain: PNUSAE126173	623	PDT001597090.1	GCA_028299245.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31599	4530058	2023-01-30	4650	PRJNA218110	SAMN32961145
Shigella flexneri		strain: PNUSAE126174	623	PDT001597089.1	GCA_028299265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29641	4482325	2023-01-30	4574	PRJNA218110	SAMN32961126
Shigella flexneri		strain: PNUSAE126194	623	PDT001597121.1	GCA_028301365.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29470	4456817	2023-01-30	4500	PRJNA218110	SAMN32961546
Shigella flexneri		strain: PNUSAE126082	623	PDT001596883.1	GCA_028301605.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31188	4452701	2023-01-30	4558	PRJNA218110	SAMN32959565
Shigella flexneri		strain: PNUSAE126295	623	PDT001597196.1	GCA_028305025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28463	4382819	2023-01-30	4457	PRJNA218110	SAMN32962275
Shigella flexneri		strain: PNUSAE126293	623	PDT001597190.1	GCA_028305045.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29894	4456045	2023-01-30	4532	PRJNA218110	SAMN32962276
Shigella flexneri		strain: PNUSAE126294	623	PDT001597191.1	GCA_028305065.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29196	4470857	2023-01-30	4595	PRJNA218110	SAMN32962274
Shigella flexneri		strain: PNUSAE126255	623	PDT001597171.1	GCA_028305265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34142	4450179	2023-01-30	4522	PRJNA218110	SAMN32962117
Shigella flexneri		strain: PNUSAE126296	623	PDT001597198.1	GCA_028332965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29361	4487902	2023-01-31	4560	PRJNA218110	SAMN32962279
Shigella flexneri		strain: PNUSAE126315	623	PDT001598034.1	GCA_028358955.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4607901	2023-01-31	4668	PRJNA218110	SAMN32973008
Shigella flexneri		strain: PNUSAE126316	623	PDT001598036.1	GCA_028359395.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29361	4463012	2023-01-31	4507	PRJNA218110	SAMN32973007
Shigella flexneri		strain: PNUSAE126463	623	PDT001598618.1	GCA_028369735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31677	4350956	2023-02-01	4429	PRJNA218110	SAMN32982203
Shigella flexneri		strain: PNUSAE126491	623	PDT001600106.1	GCA_028402885.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32143	4339251	2023-02-02	4411	PRJNA218110	SAMN33007572
Shigella flexneri		strain: PNUSAE126490	623	PDT001600107.1	GCA_028402905.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30296	4527211	2023-02-02	4648	PRJNA218110	SAMN33007573
Shigella flexneri		strain: PNUSAE126486	623	PDT001600098.1	GCA_028403045.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29236	4562830	2023-02-02	4708	PRJNA218110	SAMN33006989
Shigella flexneri		strain: PNUSAE126475	623	PDT001600027.1	GCA_028403545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29303	4456485	2023-02-02	4542	PRJNA218110	SAMN33005454
Shigella flexneri		strain: PNUSAE126493	623	PDT001600108.1	GCA_028403905.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31766	4373047	2023-02-02	4440	PRJNA218110	SAMN33007836
Shigella flexneri		strain: PNUSAE126558	623	PDT001600129.1	GCA_028408495.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	19167	4448184	2023-02-02	4487	PRJNA218110	SAMN33010139
Shigella flexneri		strain: PNUSAE126555	623	PDT001600140.1	GCA_028408515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	18830	4238517	2023-02-02	4308	PRJNA218110	SAMN33010129
Shigella flexneri		strain: PNUSAE126556	623	PDT001600143.1	GCA_028410715.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21987	4529486	2023-02-02	4684	PRJNA218110	SAMN33010142
Shigella flexneri		strain: PNUSAE126562	623	PDT001600147.1	GCA_028416615.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20864	4322752	2023-02-02	4420	PRJNA218110	SAMN33010143
Shigella flexneri		strain: PNUSAE126610	623	PDT001601200.1	GCA_028429965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28463	4402935	2023-02-02	4496	PRJNA218110	SAMN33024742
Shigella flexneri		strain: PNUSAE126611	623	PDT001601197.1	GCA_028430025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24859	4371861	2023-02-02	4465	PRJNA218110	SAMN33024745
Shigella flexneri		strain: PNUSAE126613	623	PDT001601198.1	GCA_028430045.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25084	4385507	2023-02-02	4474	PRJNA218110	SAMN33024743
Shigella flexneri		strain: PNUSAE126612	623	PDT001601194.1	GCA_028430065.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28446	4392730	2023-02-02	4476	PRJNA218110	SAMN33024744
Shigella flexneri		strain: PNUSAE126609	623	PDT001601195.1	GCA_028430085.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31188	4399473	2023-02-02	4504	PRJNA218110	SAMN33024741
Shigella flexneri		strain: PNUSAE126579	623	PDT001600903.1	GCA_028433905.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29195	4357897	2023-02-02	4445	PRJNA218110	SAMN33017339
Shigella flexneri		strain: PNUSAE126659	623	PDT001602585.1	GCA_028460605.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4469314	2023-02-03	4598	PRJNA218110	SAMN33053888
Shigella flexneri		strain: CMCC51574	623	ASM2847288v1	GCA_028472885.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4510341	4510341	2023-02-06	4548	PRJNA769549	SAMN22141980
Shigella flexneri		strain: PNUSAE126783	623	PDT001602820.1	GCA_028506145.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	26292	4345532	2023-02-06	4420	PRJNA218110	SAMN33058019
Shigella flexneri		strain: PNUSAE126839	623	PDT001607226.1	GCA_028511975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29255	4449003	2023-02-06	4516	PRJNA218110	SAMN33140518
Shigella flexneri		strain: PNUSAE126234	623	PDT001607454.1	GCA_028515345.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29193	4521033	2023-02-06	4630	PRJNA218110	SAMN33141087
Shigella flexneri		strain: PNUSAE126235	623	PDT001607453.1	GCA_028518925.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29083	4433341	2023-02-06	4541	PRJNA218110	SAMN33141086
Shigella flexneri		strain: PNUSAE126881	623	PDT001607927.1	GCA_028524235.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24600	4399034	2023-02-06	4511	PRJNA218110	SAMN33142227
Shigella flexneri		strain: PNUSAE126875	623	PDT001607933.1	GCA_028529025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34958	4460264	2023-02-07	4537	PRJNA218110	SAMN33142236
Shigella flexneri		strain: PNUSAE126880	623	PDT001607925.1	GCA_028532305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31186	4425579	2023-02-07	4508	PRJNA218110	SAMN33142226
Shigella flexneri		strain: PNUSAE127017	623	PDT001609502.1	GCA_028546835.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31190	4603435	2023-02-07	4722	PRJNA218110	SAMN33192184
Shigella flexneri		strain: PNUSAE127032	623	PDT001609652.1	GCA_028550875.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27598	4443518	2023-02-08	4534	PRJNA218110	SAMN33193897
Shigella flexneri		strain: PNUSAE126999	623	PDT001609894.1	GCA_028553965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29411	4493089	2023-02-08	4601	PRJNA218110	SAMN33209404
Shigella flexneri		strain: PNUSAE127000	623	PDT001609888.1	GCA_028554055.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30013	4433900	2023-02-08	4500	PRJNA218110	SAMN33209359
